comebackzinc (7),120.16,Tom Brady;TB;QB,Clyde Edwards-Helaire;KC;RB,Joe Mixon;CIN;RB,Leonard Fournette;TB;RB,Brandon Aiyuk;SF;WR,Mike Evans;TB;WR,Tee Higgins;CIN;WR,Tyler Johnson;TB;WR,Cameron Brate;TB;TE,George Kittle;SF;TE,
ABFantasyGuru (8),120.12,Jimmy Garoppolo;SF;QB,Patrick Mahomes;KC;QB,Giovani Bernard;TB;RB,Jerick McKinnon;KC;RB,Sony Michel;LAR;RB,Brandon Aiyuk;SF;WR,Byron Pringle;KC;WR,Deebo Samuel;SF;WR,Tyreek Hill;KC;WR,George Kittle;SF;TE,
Quasi (7),120.04,Matthew Stafford;LAR;QB,Devin Singletary;BUF;RB,Ke'Shawn Vaughn;TB;RB,Sony Michel;LAR;RB,Allen Lazard;GB;WR,Byron Pringle;KC;WR,Tyler Johnson;TB;WR,Tyreek Hill;KC;WR,Van Jefferson;LAR;WR,Travis Kelce;KC;TE,
TheFFOracle (7),119.94,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,Jerick McKinnon;KC;RB,Brandon Aiyuk;SF;WR,Demarcus Robinson;KC;WR,Ja'Marr Chase;CIN;WR,Tyreek Hill;KC;WR,Van Jefferson;LAR;WR,Josiah Deguara;GB;TE,Travis Kelce;KC;TE,
DevinB34 (5),119.94,Matthew Stafford;LAR;QB,Derrick Henry;TEN;RB,Ke'Shawn Vaughn;TB;RB,A.J. Brown;TEN;WR,Cooper Kupp;LAR;WR,Julio Jones;TEN;WR,Odell Beckham;LAR;WR,Van Jefferson;LAR;WR,Anthony Firkser;TEN;TE,Tyler Higbee;LAR;TE,
kscoop (16),119.94,Matthew Stafford;LAR;QB,D'Onta Foreman;TEN;RB,Derrick Henry;TEN;RB,A.J. Brown;TEN;WR,Cooper Kupp;LAR;WR,Julio Jones;TEN;WR,Nick Westbrook-Ikhine;TEN;WR,Odell Beckham;LAR;WR,Van Jefferson;LAR;WR,Tyler Higbee;LAR;TE,
Brewercory5 (10),119.84,Jimmy Garoppolo;SF;QB,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,Jerick McKinnon;KC;RB,Leonard Fournette;TB;RB,Cooper Kupp;LAR;WR,Emmanuel Sanders;BUF;WR,Julio Jones;TEN;WR,Odell Beckham;LAR;WR,Cameron Brate;TB;TE,
Slicksta (3),119.84,Matthew Stafford;LAR;QB,AJ Dillon;GB;RB,Elijah Mitchell;SF;RB,Ke'Shawn Vaughn;TB;RB,Brandon Aiyuk;SF;WR,Emmanuel Sanders;BUF;WR,Tee Higgins;CIN;WR,Tyreek Hill;KC;WR,Van Jefferson;LAR;WR,Travis Kelce;KC;TE,
60secassassins,119.82,Patrick Mahomes;KC;QB,Ryan Tannehill;TEN;QB,Dontrell Hilliard;TEN;RB,Elijah Mitchell;SF;RB,Sony Michel;LAR;RB,A.J. Brown;TEN;WR,Demarcus Robinson;KC;WR,Mecole Hardman;KC;WR,Tyreek Hill;KC;WR,Anthony Firkser;TEN;TE,
tx420tx (2),119.74,Matthew Stafford;LAR;QB,Tom Brady;TB;QB,Cam Akers;LAR;RB,Leonard Fournette;TB;RB,Sony Michel;LAR;RB,Cole Beasley;BUF;WR,Cooper Kupp;LAR;WR,Demarcus Robinson;KC;WR,Van Jefferson;LAR;WR,Tyler Higbee;LAR;TE,
plustin (8),119.72,Patrick Mahomes;KC;QB,Cam Akers;LAR;RB,Clyde Edwards-Helaire;KC;RB,Cooper Kupp;LAR;WR,Deebo Samuel;SF;WR,Mecole Hardman;KC;WR,Mike Evans;TB;WR,Randall Cobb;GB;WR,Cameron Brate;TB;TE,Marcedes Lewis;GB;TE,
Loman147 (4),119.66,Tom Brady;TB;QB,Giovani Bernard;TB;RB,Leonard Fournette;TB;RB,Brandon Aiyuk;SF;WR,Breshad Perriman;TB;WR,Gabriel Davis;BUF;WR,Stefon Diggs;BUF;WR,Tyler Johnson;TB;WR,Dawson Knox;BUF;TE,Rob Gronkowski;TB;TE,
WRF169,119.62,Patrick Mahomes;KC;QB,AJ Dillon;GB;RB,Darrel Williams;KC;RB,Derrick Gore;KC;RB,Cole Beasley;BUF;WR,Cooper Kupp;LAR;WR,Deebo Samuel;SF;WR,Mike Evans;TB;WR,Tyler Johnson;TB;WR,Cameron Brate;TB;TE,
dubs200 (2),119.54,Joe Burrow;CIN;QB,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,Joe Mixon;CIN;RB,Sony Michel;LAR;RB,Cooper Kupp;LAR;WR,Jauan Jennings;SF;WR,Tee Higgins;CIN;WR,C.J. Uzomah;CIN;TE,Cameron Brate;TB;TE,
6AKINGNYC (2),119.52,Patrick Mahomes;KC;QB,Darrel Williams;KC;RB,Elijah Mitchell;SF;RB,Leonard Fournette;TB;RB,Brandon Aiyuk;SF;WR,Breshad Perriman;TB;WR,Byron Pringle;KC;WR,Cyril Grayson;TB;WR,Deebo Samuel;SF;WR,Rob Gronkowski;TB;TE,
comebackzinc (17),119.42,Patrick Mahomes;KC;QB,AJ Dillon;GB;RB,Darrel Williams;KC;RB,Allen Lazard;GB;WR,Byron Pringle;KC;WR,Mecole Hardman;KC;WR,Randall Cobb;GB;WR,Tyreek Hill;KC;WR,Marcedes Lewis;GB;TE,Rob Gronkowski;TB;TE,
Dpd80,119.42,Patrick Mahomes;KC;QB,Clyde Edwards-Helaire;KC;RB,Jerick McKinnon;KC;RB,Joe Mixon;CIN;RB,Breshad Perriman;TB;WR,Byron Pringle;KC;WR,Ja'Marr Chase;CIN;WR,Tyler Boyd;CIN;WR,Tyler Johnson;TB;WR,C.J. Uzomah;CIN;TE,
Fatbob,119.4,Aaron Rodgers;GB;QB,AJ Dillon;GB;RB,D'Onta Foreman;TEN;RB,Ke'Shawn Vaughn;TB;RB,Allen Lazard;GB;WR,Gabriel Davis;BUF;WR,Ja'Marr Chase;CIN;WR,Marquez Valdes-Scantling;GB;WR,Tyreek Hill;KC;WR,Cameron Brate;TB;TE,
tsank23 (2),119.36,Josh Allen;BUF;QB,AJ Dillon;GB;RB,Devin Singletary;BUF;RB,Zack Moss;BUF;RB,Allen Lazard;GB;WR,Gabriel Davis;BUF;WR,Isaiah McKenzie;BUF;WR,Marquez Valdes-Scantling;GB;WR,Dawson Knox;BUF;TE,Marcedes Lewis;GB;TE,
goleafsgo96,119.24,Jimmy Garoppolo;SF;QB,Matthew Stafford;LAR;QB,AJ Dillon;GB;RB,Darrel Williams;KC;RB,Jerick McKinnon;KC;RB,Mecole Hardman;KC;WR,Tyreek Hill;KC;WR,Van Jefferson;LAR;WR,Travis Kelce;KC;TE,Tyler Higbee;LAR;TE,
Broncos333 (15),119.24,Matthew Stafford;LAR;QB,Ryan Tannehill;TEN;QB,Cam Akers;LAR;RB,Derrick Henry;TEN;RB,Dontrell Hilliard;TEN;RB,A.J. Brown;TEN;WR,Cooper Kupp;LAR;WR,Julio Jones;TEN;WR,Van Jefferson;LAR;WR,Tyler Higbee;LAR;TE,
PapaG21 (4),119.2,Aaron Rodgers;GB;QB,Giovani Bernard;TB;RB,Joe Mixon;CIN;RB,Sony Michel;LAR;RB,A.J. Brown;TEN;WR,Jauan Jennings;SF;WR,Tee Higgins;CIN;WR,Tyreek Hill;KC;WR,C.J. Uzomah;CIN;TE,Josiah Deguara;GB;TE,
imcclure (3),119.16,Josh Allen;BUF;QB,Matthew Stafford;LAR;QB,Devin Singletary;BUF;RB,Jerick McKinnon;KC;RB,Sony Michel;LAR;RB,Zack Moss;BUF;RB,Cole Beasley;BUF;WR,Cooper Kupp;LAR;WR,Odell Beckham;LAR;WR,Tyler Higbee;LAR;TE,
TheFFOracle (14),119.16,Tom Brady;TB;QB,Giovani Bernard;TB;RB,Jerick McKinnon;KC;RB,Leonard Fournette;TB;RB,A.J. Brown;TEN;WR,Demarcus Robinson;KC;WR,Mecole Hardman;KC;WR,Nick Westbrook-Ikhine;TEN;WR,Tyler Johnson;TB;WR,Travis Kelce;KC;TE,
OneSmooveAlpha,119.06,Josh Allen;BUF;QB,Darrel Williams;KC;RB,Derrick Henry;TEN;RB,Leonard Fournette;TB;RB,Deebo Samuel;SF;WR,Marquez Valdes-Scantling;GB;WR,Mike Evans;TB;WR,Tyler Boyd;CIN;WR,Anthony Firkser;TEN;TE,Josiah Deguara;GB;TE,
TheFFOracle (5),118.92,Patrick Mahomes;KC;QB,AJ Dillon;GB;RB,A.J. Brown;TEN;WR,Byron Pringle;KC;WR,Cooper Kupp;LAR;WR,Julio Jones;TEN;WR,Nick Westbrook-Ikhine;TEN;WR,Randall Cobb;GB;WR,Josiah Deguara;GB;TE,Marcedes Lewis;GB;TE,
plustin (14),118.8,Aaron Rodgers;GB;QB,Clyde Edwards-Helaire;KC;RB,Devin Singletary;BUF;RB,Brandon Aiyuk;SF;WR,Emmanuel Sanders;BUF;WR,Gabriel Davis;BUF;WR,Randall Cobb;GB;WR,Tyreek Hill;KC;WR,Dawson Knox;BUF;TE,Marcedes Lewis;GB;TE,
fasman247 (4),118.76,Tom Brady;TB;QB,Devin Singletary;BUF;RB,Breshad Perriman;TB;WR,Byron Pringle;KC;WR,Cole Beasley;BUF;WR,Demarcus Robinson;KC;WR,Emmanuel Sanders;BUF;WR,Gabriel Davis;BUF;WR,Stefon Diggs;BUF;WR,Rob Gronkowski;TB;TE,
tim7roberts,118.76,Josh Allen;BUF;QB,Cam Akers;LAR;RB,Clyde Edwards-Helaire;KC;RB,Leonard Fournette;TB;RB,A.J. Brown;TEN;WR,Brandon Aiyuk;SF;WR,Emmanuel Sanders;BUF;WR,Isaiah McKenzie;BUF;WR,Stefon Diggs;BUF;WR,George Kittle;SF;TE,
bacqueen (30),118.6,Trey Lance;SF;QB,Aaron Jones;GB;RB,Derrick Henry;TEN;RB,Joe Mixon;CIN;RB,Allen Lazard;GB;WR,Davante Adams;GB;WR,Gabriel Davis;BUF;WR,Marquez Valdes-Scantling;GB;WR,Tyler Boyd;CIN;WR,Josiah Deguara;GB;TE,
Kcwolf21 (2),118.52,Patrick Mahomes;KC;QB,Aaron Jones;GB;RB,Darrel Williams;KC;RB,Joe Mixon;CIN;RB,Byron Pringle;KC;WR,Cyril Grayson;TB;WR,Ja'Marr Chase;CIN;WR,Mecole Hardman;KC;WR,Van Jefferson;LAR;WR,Josiah Deguara;GB;TE,
im50tyson (7),118.46,Tom Brady;TB;QB,Cam Akers;LAR;RB,Darrel Williams;KC;RB,Leonard Fournette;TB;RB,A.J. Brown;TEN;WR,Breshad Perriman;TB;WR,Cyril Grayson;TB;WR,Julio Jones;TEN;WR,Mike Evans;TB;WR,George Kittle;SF;TE,
Brinkman44 (4),118.46,Tom Brady;TB;QB,D'Onta Foreman;TEN;RB,Leonard Fournette;TB;RB,A.J. Brown;TEN;WR,Brandon Aiyuk;SF;WR,Cyril Grayson;TB;WR,Julio Jones;TEN;WR,Mike Evans;TB;WR,Cameron Brate;TB;TE,George Kittle;SF;TE,
Brinkman44 (12),118.36,Josh Allen;BUF;QB,Devin Singletary;BUF;RB,Leonard Fournette;TB;RB,Brandon Aiyuk;SF;WR,Cole Beasley;BUF;WR,Deebo Samuel;SF;WR,Emmanuel Sanders;BUF;WR,Isaiah McKenzie;BUF;WR,George Kittle;SF;TE,O.J. Howard;TB;TE,
Eaglezzz (16),118.34,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,D'Onta Foreman;TEN;RB,Sony Michel;LAR;RB,Cooper Kupp;LAR;WR,Isaiah McKenzie;BUF;WR,Tyreek Hill;KC;WR,Van Jefferson;LAR;WR,George Kittle;SF;TE,Tyler Higbee;LAR;TE,
Antkins,118.32,Patrick Mahomes;KC;QB,Darrel Williams;KC;RB,Joe Mixon;CIN;RB,Ronald Jones;TB;RB,Sony Michel;LAR;RB,Brandon Aiyuk;SF;WR,Demarcus Robinson;KC;WR,Odell Beckham;LAR;WR,Tyreek Hill;KC;WR,Tyler Higbee;LAR;TE,
TheFFOracle (9),118.32,Patrick Mahomes;KC;QB,AJ Dillon;GB;RB,Darrel Williams;KC;RB,Jerick McKinnon;KC;RB,Demarcus Robinson;KC;WR,Mecole Hardman;KC;WR,Randall Cobb;GB;WR,Tyler Johnson;TB;WR,Tyreek Hill;KC;WR,Rob Gronkowski;TB;TE,
Updog (5),118.32,Patrick Mahomes;KC;QB,Clyde Edwards-Helaire;KC;RB,Darrel Williams;KC;RB,Sony Michel;LAR;RB,Byron Pringle;KC;WR,Cooper Kupp;LAR;WR,Ja'Marr Chase;CIN;WR,Nick Westbrook-Ikhine;TEN;WR,Odell Beckham;LAR;WR,Tyler Higbee;LAR;TE,
DMC72 (9),118.16,Josh Allen;BUF;QB,Tom Brady;TB;QB,AJ Dillon;GB;RB,Ke'Shawn Vaughn;TB;RB,Allen Lazard;GB;WR,Cole Beasley;BUF;WR,Emmanuel Sanders;BUF;WR,Gabriel Davis;BUF;WR,Stefon Diggs;BUF;WR,Cameron Brate;TB;TE,
TheFFOracle (12),118.16,Tom Brady;TB;QB,Jerick McKinnon;KC;RB,Leonard Fournette;TB;RB,Byron Pringle;KC;WR,Mike Evans;TB;WR,Tyler Johnson;TB;WR,Tyreek Hill;KC;WR,Anthony Firkser;TEN;TE,Josiah Deguara;GB;TE,O.J. Howard;TB;TE,
jtwhite42 (2),118.14,Jimmy Garoppolo;SF;QB,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,Clyde Edwards-Helaire;KC;RB,D'Onta Foreman;TEN;RB,Demarcus Robinson;KC;WR,Mecole Hardman;KC;WR,Odell Beckham;LAR;WR,Tyreek Hill;KC;WR,Travis Kelce;KC;TE,
alex13 (2),118.04,Matthew Stafford;LAR;QB,Giovani Bernard;TB;RB,Jerick McKinnon;KC;RB,Sony Michel;LAR;RB,Cooper Kupp;LAR;WR,Mecole Hardman;KC;WR,Nick Westbrook-Ikhine;TEN;WR,Odell Beckham;LAR;WR,Tyreek Hill;KC;WR,Anthony Firkser;TEN;TE,
bgary624,118.02,Patrick Mahomes;KC;QB,Cam Akers;LAR;RB,D'Onta Foreman;TEN;RB,Jerick McKinnon;KC;RB,Allen Lazard;GB;WR,Demarcus Robinson;KC;WR,Mecole Hardman;KC;WR,Mike Evans;TB;WR,C.J. Uzomah;CIN;TE,Rob Gronkowski;TB;TE,
Shakenbacker,118,Jimmy Garoppolo;SF;QB,Ryan Tannehill;TEN;QB,Joe Mixon;CIN;RB,Leonard Fournette;TB;RB,Cole Beasley;BUF;WR,Cooper Kupp;LAR;WR,Cyril Grayson;TB;WR,Tyler Boyd;CIN;WR,George Kittle;SF;TE,Rob Gronkowski;TB;TE,
bacqueen (8),117.94,Matthew Stafford;LAR;QB,Darrel Williams;KC;RB,Giovani Bernard;TB;RB,Joe Mixon;CIN;RB,Cole Beasley;BUF;WR,Davante Adams;GB;WR,Mike Evans;TB;WR,Stefon Diggs;BUF;WR,Tyler Boyd;CIN;WR,George Kittle;SF;TE,
DoomKrew (2),117.9,Aaron Rodgers;GB;QB,AJ Dillon;GB;RB,Aaron Jones;GB;RB,Darrel Williams;KC;RB,Cole Beasley;BUF;WR,Emmanuel Sanders;BUF;WR,Gabriel Davis;BUF;WR,Scott Miller;TB;WR,Dawson Knox;BUF;TE,George Kittle;SF;TE,
VEGASDFS (20),117.82,Patrick Mahomes;KC;QB,Clyde Edwards-Helaire;KC;RB,Giovani Bernard;TB;RB,Jerick McKinnon;KC;RB,Breshad Perriman;TB;WR,Byron Pringle;KC;WR,Demarcus Robinson;KC;WR,Mecole Hardman;KC;WR,Mike Evans;TB;WR,Rob Gronkowski;TB;TE,
bacqueen (29),117.74,Joe Burrow;CIN;QB,Matthew Stafford;LAR;QB,Darrel Williams;KC;RB,Derrick Henry;TEN;RB,Giovani Bernard;TB;RB,Cooper Kupp;LAR;WR,Davante Adams;GB;WR,Odell Beckham;LAR;WR,C.J. Uzomah;CIN;TE,Tyler Higbee;LAR;TE,
sophiagrace (7),117.46,Josh Allen;BUF;QB,Darrel Williams;KC;RB,Elijah Mitchell;SF;RB,Joe Mixon;CIN;RB,Cole Beasley;BUF;WR,Cyril Grayson;TB;WR,Deebo Samuel;SF;WR,Jauan Jennings;SF;WR,Travis Kelce;KC;TE,Tyler Higbee;LAR;TE,
DevinB34 (3),117.44,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,Elijah Mitchell;SF;RB,Ke'Shawn Vaughn;TB;RB,Cooper Kupp;LAR;WR,Ja'Marr Chase;CIN;WR,Jauan Jennings;SF;WR,Nick Westbrook-Ikhine;TEN;WR,Tee Higgins;CIN;WR,C.J. Uzomah;CIN;TE,
comebackzinc,117.32,Patrick Mahomes;KC;QB,AJ Dillon;GB;RB,Clyde Edwards-Helaire;KC;RB,Darrel Williams;KC;RB,Marquez Valdes-Scantling;GB;WR,Randall Cobb;GB;WR,Tee Higgins;CIN;WR,Tyreek Hill;KC;WR,Marcedes Lewis;GB;TE,Rob Gronkowski;TB;TE,
Broncos333 (16),117.26,Josh Allen;BUF;QB,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,Jerick McKinnon;KC;RB,Ke'Shawn Vaughn;TB;RB,Ben Skowronek;LAR;WR,Emmanuel Sanders;BUF;WR,Gabriel Davis;BUF;WR,Stefon Diggs;BUF;WR,Dawson Knox;BUF;TE,
Broncos333 (12),117.22,Patrick Mahomes;KC;QB,Ryan Tannehill;TEN;QB,Aaron Jones;GB;RB,D'Onta Foreman;TEN;RB,Jerick McKinnon;KC;RB,Allen Lazard;GB;WR,Breshad Perriman;TB;WR,Byron Pringle;KC;WR,Cole Beasley;BUF;WR,Rob Gronkowski;TB;TE,
Slicksta (2),117.12,Patrick Mahomes;KC;QB,Aaron Jones;GB;RB,D'Onta Foreman;TEN;RB,Elijah Mitchell;SF;RB,A.J. Brown;TEN;WR,Allen Lazard;GB;WR,Deebo Samuel;SF;WR,Jauan Jennings;SF;WR,Mecole Hardman;KC;WR,Cameron Brate;TB;TE,
UFtre1 (16),117.1,Aaron Rodgers;GB;QB,AJ Dillon;GB;RB,Darrel Williams;KC;RB,Zack Moss;BUF;RB,Allen Lazard;GB;WR,Gabriel Davis;BUF;WR,Randall Cobb;GB;WR,Tyreek Hill;KC;WR,C.J. Uzomah;CIN;TE,Josiah Deguara;GB;TE,
sophiagrace (12),117.06,Josh Allen;BUF;QB,Clyde Edwards-Helaire;KC;RB,Devin Singletary;BUF;RB,Zack Moss;BUF;RB,Mecole Hardman;KC;WR,Scott Miller;TB;WR,Tee Higgins;CIN;WR,Tyreek Hill;KC;WR,Dawson Knox;BUF;TE,Josiah Deguara;GB;TE,
Tsall,116.82,Joe Burrow;CIN;QB,Giovani Bernard;TB;RB,Sony Michel;LAR;RB,Gabriel Davis;BUF;WR,Ja'Marr Chase;CIN;WR,Tee Higgins;CIN;WR,Tyler Boyd;CIN;WR,Tyreek Hill;KC;WR,Van Jefferson;LAR;WR,Cameron Brate;TB;TE,
VEGASDFS (9),116.56,Josh Allen;BUF;QB,Devin Singletary;BUF;RB,Giovani Bernard;TB;RB,Ke'Shawn Vaughn;TB;RB,Sony Michel;LAR;RB,Emmanuel Sanders;BUF;WR,Gabriel Davis;BUF;WR,Isaiah McKenzie;BUF;WR,Stefon Diggs;BUF;WR,Dawson Knox;BUF;TE,
Mensaball (26),116.56,Jimmy Garoppolo;SF;QB,Josh Allen;BUF;QB,Devin Singletary;BUF;RB,Zack Moss;BUF;RB,Brandon Aiyuk;SF;WR,Emmanuel Sanders;BUF;WR,Gabriel Davis;BUF;WR,Isaiah McKenzie;BUF;WR,Stefon Diggs;BUF;WR,Dawson Knox;BUF;TE,
NFLMovingAvg (9),116.56,Tom Brady;TB;QB,Devin Singletary;BUF;RB,Leonard Fournette;TB;RB,Cyril Grayson;TB;WR,Isaiah McKenzie;BUF;WR,Mike Evans;TB;WR,Tee Higgins;CIN;WR,Tyler Johnson;TB;WR,Anthony Firkser;TEN;TE,C.J. Uzomah;CIN;TE,
VEGASDFS (27),116.54,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,Darrel Williams;KC;RB,Byron Pringle;KC;WR,Cooper Kupp;LAR;WR,Isaiah McKenzie;BUF;WR,Mecole Hardman;KC;WR,Van Jefferson;LAR;WR,Dawson Knox;BUF;TE,Travis Kelce;KC;TE,
sophiagrace (3),116.46,Josh Allen;BUF;QB,Devin Singletary;BUF;RB,Joe Mixon;CIN;RB,Ke'Shawn Vaughn;TB;RB,Breshad Perriman;TB;WR,Byron Pringle;KC;WR,Odell Beckham;LAR;WR,Stefon Diggs;BUF;WR,Van Jefferson;LAR;WR,C.J. Uzomah;CIN;TE,
Eaglezzz (21),116.46,Josh Allen;BUF;QB,Matthew Stafford;LAR;QB,Elijah Mitchell;SF;RB,Sony Michel;LAR;RB,Zack Moss;BUF;RB,A.J. Brown;TEN;WR,Cooper Kupp;LAR;WR,Isaiah McKenzie;BUF;WR,Geoff Swaim;TEN;TE,Tyler Higbee;LAR;TE,
Berettajames (18),116.34,Matthew Stafford;LAR;QB,Giovani Bernard;TB;RB,Samaje Perine;CIN;RB,Sony Michel;LAR;RB,Byron Pringle;KC;WR,Cooper Kupp;LAR;WR,Ja'Marr Chase;CIN;WR,Tyler Boyd;CIN;WR,C.J. Uzomah;CIN;TE,Travis Kelce;KC;TE,
DMC72 (10),116.32,Patrick Mahomes;KC;QB,Darrel Williams;KC;RB,Elijah Mitchell;SF;RB,Jerick McKinnon;KC;RB,Deebo Samuel;SF;WR,Demarcus Robinson;KC;WR,Jauan Jennings;SF;WR,Tyreek Hill;KC;WR,Cameron Brate;TB;TE,George Kittle;SF;TE,
HurricaneDitka (2),116.2,Aaron Rodgers;GB;QB,AJ Dillon;GB;RB,Jerick McKinnon;KC;RB,Joe Mixon;CIN;RB,Gabriel Davis;BUF;WR,Isaiah McKenzie;BUF;WR,Marquez Valdes-Scantling;GB;WR,Stefon Diggs;BUF;WR,Anthony Firkser;TEN;TE,C.J. Uzomah;CIN;TE,
DMC72 (3),116.12,Patrick Mahomes;KC;QB,Aaron Jones;GB;RB,Clyde Edwards-Helaire;KC;RB,Ke'Shawn Vaughn;TB;RB,Byron Pringle;KC;WR,Davante Adams;GB;WR,Demarcus Robinson;KC;WR,Dawson Knox;BUF;TE,George Kittle;SF;TE,Marcedes Lewis;GB;TE,
Quasi (15),116.1,Aaron Rodgers;GB;QB,Aaron Jones;GB;RB,Devin Singletary;BUF;RB,Jerick McKinnon;KC;RB,Allen Lazard;GB;WR,Byron Pringle;KC;WR,Gabriel Davis;BUF;WR,Isaiah McKenzie;BUF;WR,Anthony Firkser;TEN;TE,Marcedes Lewis;GB;TE,
VEGASDFS (2),116.04,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,Jerick McKinnon;KC;RB,Ke'Shawn Vaughn;TB;RB,Cooper Kupp;LAR;WR,Mecole Hardman;KC;WR,Tyler Johnson;TB;WR,Van Jefferson;LAR;WR,Josiah Deguara;GB;TE,Travis Kelce;KC;TE,
TheZach10 (3),116.02,Patrick Mahomes;KC;QB,Clyde Edwards-Helaire;KC;RB,Derrick Henry;TEN;RB,A.J. Brown;TEN;WR,Brandon Aiyuk;SF;WR,Demarcus Robinson;KC;WR,Mecole Hardman;KC;WR,Mike Evans;TB;WR,Anthony Firkser;TEN;TE,Josiah Deguara;GB;TE,
omargutierrez (20),116,Ryan Tannehill;TEN;QB,Elijah Mitchell;SF;RB,Giovani Bernard;TB;RB,Leonard Fournette;TB;RB,A.J. Brown;TEN;WR,Mecole Hardman;KC;WR,Mike Evans;TB;WR,Nick Westbrook-Ikhine;TEN;WR,Scott Miller;TB;WR,Rob Gronkowski;TB;TE,
TheFFOracle (18),115.96,Tom Brady;TB;QB,Elijah Mitchell;SF;RB,Leonard Fournette;TB;RB,A.J. Brown;TEN;WR,Julio Jones;TEN;WR,Nick Westbrook-Ikhine;TEN;WR,Randall Cobb;GB;WR,Tyler Johnson;TB;WR,Cameron Brate;TB;TE,Travis Kelce;KC;TE,
Eaglezzz (19),115.94,Matthew Stafford;LAR;QB,Cam Akers;LAR;RB,D'Onta Foreman;TEN;RB,Sony Michel;LAR;RB,Cole Beasley;BUF;WR,Mecole Hardman;KC;WR,Tyreek Hill;KC;WR,Van Jefferson;LAR;WR,Travis Kelce;KC;TE,Tyler Higbee;LAR;TE,
omargutierrez (2),115.9,Ryan Tannehill;TEN;QB,Clyde Edwards-Helaire;KC;RB,Derrick Henry;TEN;RB,Leonard Fournette;TB;RB,Byron Pringle;KC;WR,Mike Evans;TB;WR,Tee Higgins;CIN;WR,Tyler Johnson;TB;WR,Tyreek Hill;KC;WR,Cameron Brate;TB;TE,
DMC72 (4),115.84,Matthew Stafford;LAR;QB,Elijah Mitchell;SF;RB,Jerick McKinnon;KC;RB,Sony Michel;LAR;RB,Cooper Kupp;LAR;WR,Demarcus Robinson;KC;WR,Emmanuel Sanders;BUF;WR,Van Jefferson;LAR;WR,Rob Gronkowski;TB;TE,Travis Kelce;KC;TE,
Berettajames (11),115.82,Jimmy Garoppolo;SF;QB,Joe Burrow;CIN;QB,AJ Dillon;GB;RB,Darrel Williams;KC;RB,Elijah Mitchell;SF;RB,Cooper Kupp;LAR;WR,Ja'Marr Chase;CIN;WR,Tyreek Hill;KC;WR,C.J. Uzomah;CIN;TE,Josiah Deguara;GB;TE,
Dlyaz26,115.82,Joe Burrow;CIN;QB,Ryan Tannehill;TEN;QB,Derrick Henry;TEN;RB,Ke'Shawn Vaughn;TB;RB,Demarcus Robinson;KC;WR,Gabriel Davis;BUF;WR,Mike Evans;TB;WR,Cameron Brate;TB;TE,Dawson Knox;BUF;TE,George Kittle;SF;TE,
Smitradamos (3),115.66,Josh Allen;BUF;QB,Joe Mixon;CIN;RB,Ke'Shawn Vaughn;TB;RB,Cole Beasley;BUF;WR,Stefon Diggs;BUF;WR,Tee Higgins;CIN;WR,Tyler Boyd;CIN;WR,Tyler Johnson;TB;WR,C.J. Uzomah;CIN;TE,Rob Gronkowski;TB;TE,
sophiagrace (9),115.56,Josh Allen;BUF;QB,Cam Akers;LAR;RB,Clyde Edwards-Helaire;KC;RB,Brandon Aiyuk;SF;WR,Byron Pringle;KC;WR,Cole Beasley;BUF;WR,Cooper Kupp;LAR;WR,Tyler Johnson;TB;WR,Marcedes Lewis;GB;TE,Rob Gronkowski;TB;TE,
MJP63,115.5,Jimmy Garoppolo;SF;QB,Ryan Tannehill;TEN;QB,Derrick Henry;TEN;RB,Giovani Bernard;TB;RB,Deebo Samuel;SF;WR,Gabriel Davis;BUF;WR,Randall Cobb;GB;WR,Tee Higgins;CIN;WR,C.J. Uzomah;CIN;TE,Rob Gronkowski;TB;TE,
Jherm2011 (7),115.46,Josh Allen;BUF;QB,AJ Dillon;GB;RB,Devin Singletary;BUF;RB,Ke'Shawn Vaughn;TB;RB,Byron Pringle;KC;WR,Isaiah McKenzie;BUF;WR,Mike Evans;TB;WR,Randall Cobb;GB;WR,C.J. Uzomah;CIN;TE,Dawson Knox;BUF;TE,
Eaglezzz (27),115.42,Patrick Mahomes;KC;QB,Cam Akers;LAR;RB,Clyde Edwards-Helaire;KC;RB,Byron Pringle;KC;WR,Demarcus Robinson;KC;WR,Mecole Hardman;KC;WR,Tyreek Hill;KC;WR,Van Jefferson;LAR;WR,Cameron Brate;TB;TE,Tyler Higbee;LAR;TE,
bacqueen (28),115.42,Aaron Rodgers;GB;QB,Patrick Mahomes;KC;QB,AJ Dillon;GB;RB,Cam Akers;LAR;RB,Derrick Henry;TEN;RB,Allen Lazard;GB;WR,Emmanuel Sanders;BUF;WR,Gabriel Davis;BUF;WR,Marquez Valdes-Scantling;GB;WR,Anthony Firkser;TEN;TE,
